date,target_swe,ERA5,BiLSTM_avg,Transformer_avg
2023-11-23,,1.3780395189921,0.406032603979107,0.0
2023-11-24,,2.8785864512125503,1.355506064494439,0.0
2023-11-25,,4.9063165982564,3.0999636034170557,0.0
2023-11-26,,5.0077040990193495,2.818901459376002,0.21422497431436796
2023-11-27,,4.9502650896708,3.0453222354252993,2.420256042480458
2023-11-28,,4.9388806025187,1.908576273918141,1.1448720455169572
2023-11-29,,4.92127736409505,1.7828440904617295,0.7744671821594226
2023-11-30,,5.0478180249532,2.9657999793688403,0.1134706179300931
2023-12-01,,17.344550099821205,13.506483855695839,5.444745609642121
2023-12-02,,18.051339520783312,14.330043657393343,22.194462876291162
2023-12-03,,19.134947606878463,13.728811761694136,12.698434230642501
2023-12-04,,20.183954051054634,14.15374760917536,4.929030993498482
2023-12-05,,27.352193022240417,19.903502035607115,24.326036978234068
2023-12-06,,36.03452521280711,25.20759125666087,19.35507765726512
2023-12-07,,35.745296194178735,24.205654050929223,22.334773256404077
2023-12-08,,35.79438303325392,22.238313277699724,22.038600142934097
2023-12-09,,35.81192131646188,19.690650373773888,18.48355293877633
2023-12-10,17.0,35.81904518391582,18.47025902058574,19.19985000874492
2023-12-11,,35.86083853964536,17.983128006503268,19.523791344210785
2023-12-12,,35.89910388482632,17.828869967589988,19.797735934386864
2023-12-13,,35.92200203021383,17.921509934266567,19.755496979554653
2023-12-14,,35.93139875061729,18.06945092804649,18.996133591010356
2023-12-15,,35.935164223414375,18.275034485560372,19.06750904152961
2023-12-16,,35.94954765103557,18.500701787693288,19.252489545566824
2023-12-17,,35.95921575686585,18.69978773257386,19.27815286776673
2023-12-18,,35.966644932925,18.86803386419941,19.080846669375195
2023-12-19,,35.91440323826306,18.814083566632203,18.798122110333374
2023-12-20,21.0,37.29806183688082,19.86241787783541,19.261822212857382
2023-12-21,,40.08532586298732,22.236738636119643,21.225384571178235
2023-12-22,,42.02983636929728,24.1963879592631,23.48621263577677
2023-12-23,,42.024883585257854,24.419278269095745,24.548845033927286
2023-12-24,,41.99574357505354,24.105695738749827,23.839536490397776
2023-12-25,,41.526586018446594,23.352805767897276,24.6265028580462
2023-12-26,,42.45489379404668,23.880942072855277,25.120668139444632
2023-12-27,,44.76038084119933,25.60021429151671,25.37160787672179
2023-12-28,,52.02669172100048,32.74469823650341,32.716336153068355
2023-12-29,,52.30316562456864,33.47424182696122,34.189709470699015
2023-12-30,36.0,53.41571018179791,34.30976669272321,34.64727699240582
